PlacementId,Date,Network,Order,GlobalChain,GlobalType,GlobalImpressions,GlobalServed,GlobalIncome,GlobalFill,GlobalEcpm,GlobalRcpm,ExperimentChain,ExperimentType,ExperimentImpressions,ExperimentServed,ExperimentIncome,ExperimentFill,ExperimentEcpm,ExperimentRcpm
24524e6e197f3803d44abe0ba6a0b714,2015-06-28,OpenX,0,e1=0.10:o1=0.12:p1=0.12,BestChain,1191357,124211,23.5324,0.1042601,0.189455,0.0197526,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,148,28,0.0041,0.1891892,0.1464286,0.0277027
24524e6e197f3803d44abe0ba6a0b714,2015-06-28,Aol,1,e1=0.10:o1=0.12:p1=0.12,BestChain,987910,122602,16.6668,0.1241024,0.1359423,0.01687077,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,124,22,0,0.1774193,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-28,Pubmatic,2,e1=0.10:o1=0.12:p1=0.12,BestChain,840633,31729,5.598,0.03774418,0.1764317,0.006659267,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,99,8,0,0.08080808,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-19,OpenX,0,e21=0.01,Learning,1337,344,0.0095,0.2572924,0.02761628,0.00710546,e8=0.01,LearningExperiment,2,1,0,0.5,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-19,Aol,0,o10=1.05,Learning,1450,21,0.0172,0.01448276,0.8190476,0.01186207,o7=1.05,LearningExperiment,6,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-19,OpenX,0,e13=0.45:e6=0.25,Learning,1709,25,0.0162,0.01462844,0.648,0.009479227,e22=0.45:e11=0.25,LearningExperiment,2,1,0.0013,0.5,1.3,0.65
24524e6e197f3803d44abe0ba6a0b714,2015-06-19,OpenX,1,e13=0.45:e6=0.25,Learning,1667,59,0.0171,0.03539292,0.2898305,0.01025795,e22=0.45:e11=0.25,LearningExperiment,1,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-19,Aol,0,o23=0.45:o13=0.25,Learning,1360,41,0.0172,0.03014706,0.4195122,0.01264706,o15=0.45:o4=0.25,LearningExperiment,4,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-19,Aol,1,o23=0.45:o13=0.25,Learning,1311,79,0.0172,0.06025934,0.2177215,0.01311976,o15=0.45:o4=0.25,LearningExperiment,8,1,0,0.125,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-19,OpenX,0,e18=1.05,Learning,1425,9,0.0127,0.00631579,1.411111,0.00891228,e9=1.05,LearningExperiment,3,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-19,Aol,0,o18=0.01,Learning,1664,954,0.0258,0.5733173,0.02704403,0.01550481,o9=0.01,LearningExperiment,3,1,0,0.3333333,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-19,OpenX,0,e1=0.03:o1=0.04:p1=0.04,BestChain,1015201,143736,10.7863,0.1415838,0.07504243,0.01062479,e5=0.03:o5=0.04:p16=0.04:p15=0.04,ExperimentClone,43,11,0.0007,0.255814,0.06363636,0.01627907
24524e6e197f3803d44abe0ba6a0b714,2015-06-19,Aol,1,e1=0.03:o1=0.04:p1=0.04,BestChain,902686,157662,11.2402,0.1746587,0.07129302,0.01245195,e5=0.03:o5=0.04:p16=0.04:p15=0.04,ExperimentClone,38,8,0,0.2105263,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-19,Pubmatic,2,e1=0.03:o1=0.04:p1=0.04,BestChain,732237,51405,5.328,0.07020268,0.1036475,0.007276333,e5=0.03:o5=0.04:p16=0.04:p15=0.04,ExperimentClone,24,1,0,0.04166667,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-24,Aol,0,o22=1.1,Learning,1702,16,0.0172,0.009400705,1.075,0.01010576,o19=1.1,LearningExperiment,13,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-24,Aol,0,o21=0.5:o12=0.3,Learning,1256,37,0.0172,0.0294586,0.4648649,0.01369427,o7=0.5:o15=0.3,LearningExperiment,14,1,0,0.07142857,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-24,Aol,1,o21=0.5:o12=0.3,Learning,1211,38,0.0086,0.03137903,0.2263158,0.007101569,o7=0.5:o15=0.3,LearningExperiment,13,1,0,0.07692308,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-24,Aol,0,o6=0.05,Learning,1417,540,0.0344,0.3810868,0.06370371,0.02427664,o8=0.05,LearningExperiment,20,7,0,0.35,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-24,Pubmatic,0,p3=0.05,Learning,1382,400,0.027,0.2894356,0.0675,0.0195369,p4=0.05,LearningExperiment,15,5,0,0.3333333,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-24,Pubmatic,0,p15=1.1,Learning,1663,13,0.009,0.007817198,0.6923077,0.005411906,p6=1.1,LearningExperiment,9,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-24,Pubmatic,0,p5=0.5:p18=0.3,Learning,1411,31,0.018,0.02197023,0.5806451,0.01275691,p9=0.5:p19=0.3,LearningExperiment,8,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-24,Pubmatic,1,p5=0.5:p18=0.3,Learning,1301,31,0.009,0.02382782,0.2903226,0.006917755,p9=0.5:p19=0.3,LearningExperiment,8,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-24,OpenX,0,e1=0.10:o1=0.12:p1=0.12,BestChain,1092831,56786,9.6074,0.05196229,0.1691861,0.008791295,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,120,23,0.0033,0.1916667,0.1434783,0.0275
24524e6e197f3803d44abe0ba6a0b714,2015-06-24,Aol,1,e1=0.10:o1=0.12:p1=0.12,BestChain,1024387,109140,14.6114,0.1065418,0.1338776,0.01426355,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,84,8,0,0.0952381,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-24,Pubmatic,2,e1=0.10:o1=0.12:p1=0.12,BestChain,891126,34371,6.543,0.0385703,0.190364,0.007342396,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,71,5,0,0.07042254,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-04,Aol,0,o22=1.1,Learning,1507,8,0.0086,0.00530856,1.075,0.005706702,o19=1.1,LearningExperiment,13,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-04,Aol,0,o6=0.05,Learning,1173,290,0.0172,0.2472293,0.05931035,0.01466326,o8=0.05,LearningExperiment,10,1,0,0.1,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-04,Pubmatic,0,p15=1.1,Learning,1801,11,0.009,0.006107718,0.8181818,0.004997224,p6=1.1,LearningExperiment,8,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-04,Pubmatic,0,p5=0.5:p18=0.3,Learning,1682,9,0.009,0.005350773,0.9999999,0.005350773,p9=0.5:p19=0.3,LearningExperiment,18,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-04,Pubmatic,1,p5=0.5:p18=0.3,Learning,1573,29,0.009,0.01843611,0.3103448,0.005721551,p9=0.5:p19=0.3,LearningExperiment,16,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-04,Aol,0,o21=0.5:o12=0.3,Learning,1677,30,0.0172,0.01788909,0.5733334,0.01025641,o7=0.5:o15=0.3,LearningExperiment,10,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-04,Aol,1,o21=0.5:o12=0.3,Learning,1641,42,0.0086,0.02559415,0.2047619,0.005240707,o7=0.5:o15=0.3,LearningExperiment,10,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-04,Pubmatic,0,p3=0.05,Learning,1608,277,0.018,0.1722637,0.06498194,0.01119403,p4=0.05,LearningExperiment,19,6,0,0.3157895,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-04,OpenX,0,e1=0.10:o1=0.12:p1=0.12,BestChain,1445330,82286,15.3714,0.05693233,0.1868046,0.01063522,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,121,18,0.0026,0.1487603,0.1444445,0.0214876
24524e6e197f3803d44abe0ba6a0b714,2015-07-04,Aol,1,e1=0.10:o1=0.12:p1=0.12,BestChain,1352221,128604,16.3658,0.09510575,0.1272573,0.0121029,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,95,10,0,0.1052632,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-04,Pubmatic,2,e1=0.10:o1=0.12:p1=0.12,BestChain,1193078,39664,6.561,0.0332451,0.1654145,0.005499221,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,71,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-09,Pubmatic,0,p15=1.1,Learning,1492,9,0.009,0.006032172,0.9999999,0.006032171,p6=1.1,LearningExperiment,11,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-09,Aol,0,o21=0.5:o12=0.3,Learning,1653,21,0.0086,0.01270417,0.4095238,0.005202662,o7=0.5:o15=0.3,LearningExperiment,4,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-09,Aol,1,o21=0.5:o12=0.3,Learning,1624,26,0.0086,0.01600985,0.3307692,0.005295567,o7=0.5:o15=0.3,LearningExperiment,3,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-09,Pubmatic,0,p5=0.5:p18=0.3,Learning,1471,10,0.009,0.006798096,0.9,0.006118286,p9=0.5:p19=0.3,LearningExperiment,11,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-09,Pubmatic,1,p5=0.5:p18=0.3,Learning,1402,19,0.009,0.01355207,0.4736842,0.006419401,p9=0.5:p19=0.3,LearningExperiment,10,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-09,Aol,0,o8=0.05,Learning,602,109,0.0086,0.1810631,0.07889909,0.01428571,o6=0.05,LearningExperiment,946,184,0.0172,0.1945032,0.09347826,0.01818182
24524e6e197f3803d44abe0ba6a0b714,2015-07-09,Aol,0,o22=1.1,Learning,1449,8,0.0086,0.005521049,1.075,0.005935128,o19=1.1,LearningExperiment,14,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-09,OpenX,0,e1=0.10:o1=0.12:p1=0.12,BestChain,1499940,97490,16.9014,0.06499593,0.1733655,0.01126805,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,119,18,0.0039,0.1512605,0.2166667,0.03277311
24524e6e197f3803d44abe0ba6a0b714,2015-07-09,Aol,1,e1=0.10:o1=0.12:p1=0.12,BestChain,1394815,72571,9.7266,0.05202912,0.1340287,0.006973398,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,103,7,0,0.06796116,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-09,Pubmatic,2,e1=0.10:o1=0.12:p1=0.12,BestChain,1293609,39473,6.057,0.03051386,0.1534467,0.004682249,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,86,1,0,0.01162791,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-02,Pubmatic,0,p3=0.05,Learning,1421,261,0.018,0.1836735,0.06896552,0.01266714,p4=0.05,LearningExperiment,10,1,0,0.1,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-02,Aol,0,o21=0.5:o12=0.3,Learning,1544,20,0.0086,0.01295337,0.43,0.005569948,o7=0.5:o15=0.3,LearningExperiment,11,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-02,Aol,1,o21=0.5:o12=0.3,Learning,1516,33,0.0086,0.02176781,0.2606061,0.005672824,o7=0.5:o15=0.3,LearningExperiment,11,1,0,0.09090909,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-02,Aol,0,o22=1.1,Learning,1416,10,0.0086,0.007062147,0.86,0.006073446,o19=1.1,LearningExperiment,9,1,0,0.1111111,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-02,Pubmatic,0,p5=0.5:p18=0.3,Learning,1710,8,0,0.004678363,0,0,p9=0.5:p19=0.3,LearningExperiment,15,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-02,Pubmatic,1,p5=0.5:p18=0.3,Learning,1627,19,0.009,0.01167793,0.4736842,0.005531653,p9=0.5:p19=0.3,LearningExperiment,13,1,0,0.07692308,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-02,Aol,0,o6=0.05,Learning,1328,283,0.0172,0.2131024,0.06077739,0.01295181,o8=0.05,LearningExperiment,9,2,0,0.2222222,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-02,Pubmatic,0,p15=1.1,Learning,1350,6,0.009,0.004444445,1.5,0.006666666,p6=1.1,LearningExperiment,14,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-02,OpenX,0,e1=0.10:o1=0.12:p1=0.12,BestChain,1369133,71510,13.4175,0.05223013,0.1876311,0.009799997,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,113,15,0.0026,0.1327434,0.1733333,0.02300885
24524e6e197f3803d44abe0ba6a0b714,2015-07-02,Aol,1,e1=0.10:o1=0.12:p1=0.12,BestChain,1295176,79999,10.3372,0.0617669,0.1292166,0.00798131,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,119,10,0,0.08403362,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-02,Pubmatic,2,e1=0.10:o1=0.12:p1=0.12,BestChain,1184108,44572,7.11,0.03764184,0.1595172,0.00600452,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,96,2,0,0.02083333,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-22,Aol,0,o21=0.5:o12=0.3,Learning,1250,19,0.0086,0.0152,0.4526316,0.00688,o7=0.5:o15=0.3,LearningExperiment,9,1,0,0.1111111,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-22,Aol,1,o21=0.5:o12=0.3,Learning,1226,41,0.0086,0.03344209,0.2097561,0.007014682,o7=0.5:o15=0.3,LearningExperiment,8,1,0,0.125,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-22,Pubmatic,0,p3=0.05,Learning,1474,277,0.018,0.187924,0.06498194,0.01221167,p4=0.05,LearningExperiment,12,3,0,0.25,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-22,Aol,0,o6=0.05,Learning,1327,529,0.0344,0.3986436,0.06502835,0.02592314,o8=0.05,LearningExperiment,7,2,0,0.2857143,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-22,Pubmatic,0,p5=0.5:p18=0.3,Learning,1472,21,0.009,0.0142663,0.4285714,0.00611413,p9=0.5:p19=0.3,LearningExperiment,10,1,0,0.1,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-22,Pubmatic,1,p5=0.5:p18=0.3,Learning,1267,20,0.009,0.01578532,0.45,0.007103393,p9=0.5:p19=0.3,LearningExperiment,8,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-22,Aol,0,o22=1.1,Learning,1648,12,0.0086,0.007281553,0.7166667,0.005218447,o19=1.1,LearningExperiment,18,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-22,Pubmatic,0,p15=1.1,Learning,1611,12,0.009,0.00744879,0.7499999,0.005586592,p6=1.1,LearningExperiment,9,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-22,OpenX,0,e1=0.10:o1=0.12:p1=0.12,BestChain,1138988,57534,9.7469,0.05051326,0.1694111,0.008557509,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,126,32,0.0057,0.2539683,0.178125,0.0452381
24524e6e197f3803d44abe0ba6a0b714,2015-06-22,Aol,1,e1=0.10:o1=0.12:p1=0.12,BestChain,1007581,76611,10.5608,0.07603458,0.1378496,0.01048134,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,96,7,0,0.07291666,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-22,Pubmatic,2,e1=0.10:o1=0.12:p1=0.12,BestChain,916280,23447,4.401,0.02558934,0.1876999,0.004803117,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,75,1,0,0.01333333,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-03,Aol,0,o21=0.5:o12=0.3,Learning,1533,36,0.0172,0.02348337,0.4777778,0.01121983,o7=0.5:o15=0.3,LearningExperiment,15,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-03,Aol,1,o21=0.5:o12=0.3,Learning,1484,30,0.0086,0.02021563,0.2866667,0.005795149,o7=0.5:o15=0.3,LearningExperiment,15,1,0,0.06666667,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-03,Pubmatic,0,p15=1.1,Learning,1532,6,0.009,0.003916449,1.5,0.005874673,p6=1.1,LearningExperiment,12,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-03,Aol,0,o6=0.05,Learning,1310,634,0.043,0.4839695,0.06782334,0.03282443,o8=0.05,LearningExperiment,7,5,0,0.7142857,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-03,Pubmatic,0,p5=0.5:p18=0.3,Learning,1676,19,0.009,0.01133652,0.4736842,0.005369928,p9=0.5:p19=0.3,LearningExperiment,8,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-03,Pubmatic,1,p5=0.5:p18=0.3,Learning,1571,27,0.009,0.01718651,0.3333333,0.005728835,p9=0.5:p19=0.3,LearningExperiment,8,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-03,Aol,0,o22=1.1,Learning,1449,16,0.0172,0.0110421,1.075,0.01187026,o19=1.1,LearningExperiment,19,1,0,0.05263158,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-03,Pubmatic,0,p3=0.05,Learning,1450,252,0.018,0.1737931,0.07142857,0.01241379,p4=0.05,LearningExperiment,14,3,0,0.2142857,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-03,OpenX,0,e1=0.10:o1=0.12:p1=0.12,BestChain,1331484,74861,13.831,0.05622373,0.1847558,0.01038766,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,125,12,0.0044,0.096,0.3666667,0.0352
24524e6e197f3803d44abe0ba6a0b714,2015-07-03,Aol,1,e1=0.10:o1=0.12:p1=0.12,BestChain,1250501,106712,13.5536,0.0853354,0.127011,0.01083854,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,97,7,0,0.07216495,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-03,Pubmatic,2,e1=0.10:o1=0.12:p1=0.12,BestChain,1116610,36304,6.012,0.03251269,0.1656016,0.005384154,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,81,4,0,0.04938272,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-08,Pubmatic,0,p3=0.05,Learning,1749,398,0.027,0.2275586,0.0678392,0.01543739,p4=0.05,LearningExperiment,16,4,0,0.25,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-08,Pubmatic,0,p15=1.1,Learning,1573,6,0.009,0.003814367,1.5,0.005721551,p6=1.1,LearningExperiment,12,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-08,Pubmatic,0,p5=0.5:p18=0.3,Learning,1410,10,0.009,0.007092198,0.9,0.006382979,p9=0.5:p19=0.3,LearningExperiment,11,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-08,Pubmatic,1,p5=0.5:p18=0.3,Learning,1291,26,0.009,0.02013943,0.3461538,0.00697134,p9=0.5:p19=0.3,LearningExperiment,12,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-08,Aol,0,o22=1.1,Learning,1417,4,0,0.002822865,0,0,o19=1.1,LearningExperiment,3,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-08,Aol,0,o6=0.05,Learning,1334,298,0.0258,0.2233883,0.08657718,0.01934033,o8=0.05,LearningExperiment,8,2,0,0.25,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-08,Aol,0,o21=0.5:o12=0.3,Learning,1601,12,0.0086,0.007495315,0.7166667,0.005371643,o7=0.5:o15=0.3,LearningExperiment,9,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-08,Aol,1,o21=0.5:o12=0.3,Learning,1582,47,0.0172,0.02970923,0.3659575,0.01087231,o7=0.5:o15=0.3,LearningExperiment,8,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-08,OpenX,0,e1=0.10:o1=0.12:p1=0.12,BestChain,1478727,100660,16.9221,0.06807207,0.1681115,0.01144369,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,105,11,0.0024,0.1047619,0.2181818,0.02285714
24524e6e197f3803d44abe0ba6a0b714,2015-07-08,Aol,1,e1=0.10:o1=0.12:p1=0.12,BestChain,1349521,105006,16.6066,0.07780983,0.1581491,0.01230555,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,87,4,0,0.04597701,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-08,Pubmatic,2,e1=0.10:o1=0.12:p1=0.12,BestChain,1212474,35079,5.517,0.02893175,0.1572736,0.004550201,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,69,3,0,0.04347826,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-06,Pubmatic,0,p15=1.1,Learning,1840,5,0.009,0.002717391,1.8,0.004891304,p6=1.1,LearningExperiment,15,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-06,Aol,0,o21=0.5:o12=0.3,Learning,1743,23,0.0086,0.01319564,0.373913,0.004934022,o7=0.5:o15=0.3,LearningExperiment,10,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-06,Aol,1,o21=0.5:o12=0.3,Learning,1713,56,0.0172,0.03269118,0.3071429,0.01004086,o7=0.5:o15=0.3,LearningExperiment,10,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-06,Pubmatic,0,p5=0.5:p18=0.3,Learning,1362,17,0.009,0.01248164,0.5294117,0.006607929,p9=0.5:p19=0.3,LearningExperiment,10,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-06,Pubmatic,1,p5=0.5:p18=0.3,Learning,1239,21,0.009,0.01694915,0.4285714,0.007263922,p9=0.5:p19=0.3,LearningExperiment,9,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-06,Pubmatic,0,p3=0.05,Learning,1713,292,0.018,0.1704612,0.06164383,0.01050788,p4=0.05,LearningExperiment,15,2,0,0.1333333,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-06,Aol,0,o22=1.1,Learning,1562,11,0.0086,0.007042253,0.7818182,0.005505762,o19=1.1,LearningExperiment,10,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-06,Aol,0,o6=0.05,Learning,1355,297,0.0172,0.2191882,0.05791246,0.01269373,o8=0.05,LearningExperiment,8,2,0,0.25,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-06,OpenX,0,e1=0.10:o1=0.12:p1=0.12,BestChain,1545414,92620,17.2722,0.05993216,0.1864846,0.01117642,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,134,13,0.0023,0.09701493,0.1769231,0.01716418
24524e6e197f3803d44abe0ba6a0b714,2015-07-06,Aol,1,e1=0.10:o1=0.12:p1=0.12,BestChain,1445437,95434,12.1002,0.06602433,0.1267913,0.008371309,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,110,9,0,0.08181818,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-07-06,Pubmatic,2,e1=0.10:o1=0.12:p1=0.12,BestChain,1309646,43623,7.416,0.033309,0.1700021,0.005662599,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,86,5,0,0.05813954,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-25,Aol,0,o21=0.5:o12=0.3,Learning,1432,39,0.0172,0.02723464,0.4410256,0.01201117,o7=0.5:o15=0.3,LearningExperiment,8,1,0,0.125,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-25,Aol,1,o21=0.5:o12=0.3,Learning,1386,36,0.0086,0.02597403,0.2388889,0.006204906,o7=0.5:o15=0.3,LearningExperiment,7,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-25,Pubmatic,0,p5=0.5:p18=0.3,Learning,1504,33,0.018,0.02194149,0.5454545,0.01196808,p9=0.5:p19=0.3,LearningExperiment,8,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-25,Pubmatic,1,p5=0.5:p18=0.3,Learning,1399,16,0.009,0.01143674,0.5625,0.006433166,p9=0.5:p19=0.3,LearningExperiment,7,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-25,Pubmatic,0,p3=0.05,Learning,1339,405,0.027,0.3024645,0.06666667,0.0201643,p4=0.05,LearningExperiment,10,2,0,0.2,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-25,Aol,0,o22=1.1,Learning,1570,14,0.0172,0.008917198,1.228571,0.01095541,o19=1.1,LearningExperiment,6,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-25,Pubmatic,0,p15=1.1,Learning,1538,13,0.009,0.008452536,0.6923077,0.005851755,p6=1.1,LearningExperiment,14,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-25,Aol,0,o6=0.05,Learning,1497,647,0.043,0.4321977,0.06646059,0.02872412,o8=0.05,LearningExperiment,7,2,0,0.2857143,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-25,OpenX,0,e1=0.10:o1=0.12:p1=0.12,BestChain,1049621,57782,9.8113,0.05505035,0.1697986,0.00934747,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,115,18,0.0034,0.1565217,0.1888889,0.02956522
24524e6e197f3803d44abe0ba6a0b714,2015-06-25,Aol,1,e1=0.10:o1=0.12:p1=0.12,BestChain,983979,79044,10.621,0.08033098,0.1343682,0.01079393,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,89,9,0,0.1011236,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-25,Pubmatic,2,e1=0.10:o1=0.12:p1=0.12,BestChain,881084,35998,6.525,0.04085649,0.1812601,0.00740565,e22=0.1:o11=0.12:p17=0.12:p10=0.12,ExperimentClone,69,4,0,0.05797102,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-23,Aol,0,o21=0.5:o12=0.3,Learning,1193,20,0.0086,0.01676446,0.43,0.007208718,o7=0.5:o15=0.3,LearningExperiment,11,0,0,0,0,0
24524e6e197f3803d44abe0ba6a0b714,2015-06-23,Aol,1,o21=0.5:o12=0.3,Learning,1160,22,0.0086,0.01896552,0.3909091,0.007413793,o7=0.5:o15=0.3,LearningExperiment,11,0,0,0,0,0
